GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median household income in the past 12 months (in 2016 inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2016 inflation-adjusted dollars)
8600000US85941,85941,ZCTA5 85941,25261,3379
8600000US85942,85942,ZCTA5 85942,36667,26481
8600000US86001,86001,ZCTA5 86001,50675,3521
8600000US86003,86003,ZCTA5 86003,-,**
8600000US86004,86004,ZCTA5 86004,60898,3033
8600000US86011,86011,ZCTA5 86011,-,**
8600000US86015,86015,ZCTA5 86015,68526,46271
8600000US86016,86016,ZCTA5 86016,13500,7791
8600000US86017,86017,ZCTA5 86017,-,**
8600000US86018,86018,ZCTA5 86018,45227,22512
8600000US86020,86020,ZCTA5 86020,30536,5861
8600000US86021,86021,ZCTA5 86021,43583,10059
8600000US86022,86022,ZCTA5 86022,45125,11247
8600000US86023,86023,ZCTA5 86023,32212,7231
8600000US86024,86024,ZCTA5 86024,67273,19188
8600000US86025,86025,ZCTA5 86025,52035,8357
8600000US86028,86028,ZCTA5 86028,-,**
8600000US86029,86029,ZCTA5 86029,12580,9114
8600000US86030,86030,ZCTA5 86030,43182,4090
8600000US86031,86031,ZCTA5 86031,14598,4366
8600000US86032,86032,ZCTA5 86032,51378,4916
8600000US86033,86033,ZCTA5 86033,26274,2709
8600000US86034,86034,ZCTA5 86034,19919,2926
8600000US86035,86035,ZCTA5 86035,35238,4049
8600000US86036,86036,ZCTA5 86036,35156,19415
8600000US86038,86038,ZCTA5 86038,-,**
8600000US86039,86039,ZCTA5 86039,20000,8940
8600000US86040,86040,ZCTA5 86040,56975,7488
8600000US86042,86042,ZCTA5 86042,22841,5264
8600000US86043,86043,ZCTA5 86043,32632,5721
8600000US86044,86044,ZCTA5 86044,20761,4319
8600000US86045,86045,ZCTA5 86045,43156,3644
8600000US86046,86046,ZCTA5 86046,41629,7327
8600000US86047,86047,ZCTA5 86047,31643,2978
8600000US86052,86052,ZCTA5 86052,-,**
8600000US86053,86053,ZCTA5 86053,33672,5225
8600000US86054,86054,ZCTA5 86054,25924,4111
8600000US86301,86301,ZCTA5 86301,48130,3080
8600000US86303,86303,ZCTA5 86303,49261,4417
8600000US86305,86305,ZCTA5 86305,56672,4649
8600000US86313,86313,ZCTA5 86313,-,**
8600000US86314,86314,ZCTA5 86314,41607,1947
8600000US86315,86315,ZCTA5 86315,55370,6641
8600000US86320,86320,ZCTA5 86320,28142,4470
8600000US86321,86321,ZCTA5 86321,66774,18476
8600000US86322,86322,ZCTA5 86322,36423,6781
8600000US86323,86323,ZCTA5 86323,46801,5301
8600000US86324,86324,ZCTA5 86324,46264,2840
8600000US86325,86325,ZCTA5 86325,49980,6537
8600000US86326,86326,ZCTA5 86326,41682,2609
8600000US86327,86327,ZCTA5 86327,49572,5495
8600000US86329,86329,ZCTA5 86329,50717,18065
8600000US86331,86331,ZCTA5 86331,25617,6526
8600000US86332,86332,ZCTA5 86332,37571,7447
8600000US86333,86333,ZCTA5 86333,35752,5338
8600000US86334,86334,ZCTA5 86334,46516,10894
8600000US86335,86335,ZCTA5 86335,48373,15181
8600000US86336,86336,ZCTA5 86336,56294,3381
8600000US86337,86337,ZCTA5 86337,30139,7259
8600000US86338,86338,ZCTA5 86338,50357,16598
8600000US86343,86343,ZCTA5 86343,-,**
8600000US86351,86351,ZCTA5 86351,51797,5441
8600000US86401,86401,ZCTA5 86401,45036,4231
8600000US86403,86403,ZCTA5 86403,40935,3832
8600000US86404,86404,ZCTA5 86404,41723,2112
8600000US86406,86406,ZCTA5 86406,48580,2376
8600000US86409,86409,ZCTA5 86409,34306,2364
8600000US86411,86411,ZCTA5 86411,40227,7217
8600000US86413,86413,ZCTA5 86413,32201,2491
8600000US86426,86426,ZCTA5 86426,44511,3468
8600000US86429,86429,ZCTA5 86429,46167,6401
8600000US86431,86431,ZCTA5 86431,20905,4870
8600000US86432,86432,ZCTA5 86432,46197,9046
8600000US86433,86433,ZCTA5 86433,-,**
8600000US86434,86434,ZCTA5 86434,35469,4467
8600000US86435,86435,ZCTA5 86435,-,**
8600000US86436,86436,ZCTA5 86436,23359,13927
8600000US86437,86437,ZCTA5 86437,-,**
8600000US86438,86438,ZCTA5 86438,30096,17008
8600000US86440,86440,ZCTA5 86440,43187,4573
8600000US86441,86441,ZCTA5 86441,25094,12360
8600000US86442,86442,ZCTA5 86442,35052,2489
8600000US86443,86443,ZCTA5 86443,-,**
8600000US86444,86444,ZCTA5 86444,18776,10430
8600000US86445,86445,ZCTA5 86445,38125,24483
8600000US86502,86502,ZCTA5 86502,17321,6819
8600000US86503,86503,ZCTA5 86503,27742,2401
8600000US86504,86504,ZCTA5 86504,25718,4852
8600000US86505,86505,ZCTA5 86505,22267,1572
8600000US86506,86506,ZCTA5 86506,21635,4259
8600000US86507,86507,ZCTA5 86507,29722,4007
8600000US86508,86508,ZCTA5 86508,23594,4359
8600000US86510,86510,ZCTA5 86510,20750,2956
8600000US86511,86511,ZCTA5 86511,33563,3664
8600000US86512,86512,ZCTA5 86512,25069,5226
8600000US86514,86514,ZCTA5 86514,25057,2997
8600000US86515,86515,ZCTA5 86515,33455,4004
8600000US86520,86520,ZCTA5 86520,17195,1992
8600000US86535,86535,ZCTA5 86535,20700,2912
8600000US86538,86538,ZCTA5 86538,26897,7177
8600000US86540,86540,ZCTA5 86540,11384,2213
8600000US86544,86544,ZCTA5 86544,28542,4994
8600000US86545,86545,ZCTA5 86545,30139,4164
8600000US86547,86547,ZCTA5 86547,25147,3938
8600000US86556,86556,ZCTA5 86556,29107,3538
8600000US87001,87001,ZCTA5 87001,51296,2347
8600000US87002,87002,ZCTA5 87002,36318,3169
8600000US87004,87004,ZCTA5 87004,42926,6071
8600000US87005,87005,ZCTA5 87005,-,**
8600000US87006,87006,ZCTA5 87006,45682,35871
8600000US87007,87007,ZCTA5 87007,34853,6865
8600000US87008,87008,ZCTA5 87008,81042,10181
8600000US87010,87010,ZCTA5 87010,47132,17946
8600000US87011,87011,ZCTA5 87011,-,**
8600000US87012,87012,ZCTA5 87012,55114,42757
8600000US87013,87013,ZCTA5 87013,27857,5753
8600000US87014,87014,ZCTA5 87014,35568,11977
8600000US87015,87015,ZCTA5 87015,57380,5297
8600000US87016,87016,ZCTA5 87016,28182,12129
8600000US87017,87017,ZCTA5 87017,-,**
8600000US87018,87018,ZCTA5 87018,16607,5830
8600000US87020,87020,ZCTA5 87020,36259,4767
8600000US87021,87021,ZCTA5 87021,34500,11387
8600000US87022,87022,ZCTA5 87022,39545,14711
8600000US87023,87023,ZCTA5 87023,41833,32540
8600000US87024,87024,ZCTA5 87024,34625,11955
8600000US87025,87025,ZCTA5 87025,62480,29597
8600000US87026,87026,ZCTA5 87026,30833,5070
8600000US87027,87027,ZCTA5 87027,20750,20074
8600000US87028,87028,ZCTA5 87028,-,**
8600000US87029,87029,ZCTA5 87029,-,**
8600000US87031,87031,ZCTA5 87031,44177,2632
8600000US87032,87032,ZCTA5 87032,35588,32966
8600000US87034,87034,ZCTA5 87034,35985,3364
8600000US87035,87035,ZCTA5 87035,32152,5455
8600000US87036,87036,ZCTA5 87036,45710,3727
8600000US87037,87037,ZCTA5 87037,14960,6795
8600000US87038,87038,ZCTA5 87038,27639,24047
8600000US87040,87040,ZCTA5 87040,17596,10012
8600000US87041,87041,ZCTA5 87041,42500,12828
8600000US87042,87042,ZCTA5 87042,47565,12991
8600000US87043,87043,ZCTA5 87043,75339,10399
8600000US87044,87044,ZCTA5 87044,38125,15381
8600000US87045,87045,ZCTA5 87045,15272,5985
8600000US87046,87046,ZCTA5 87046,57361,28963
8600000US87047,87047,ZCTA5 87047,81181,9931
8600000US87048,87048,ZCTA5 87048,78148,9147
8600000US87049,87049,ZCTA5 87049,41127,7174
8600000US87051,87051,ZCTA5 87051,63272,14552
8600000US87052,87052,ZCTA5 87052,37361,6043
8600000US87053,87053,ZCTA5 87053,34643,4954
8600000US87056,87056,ZCTA5 87056,51281,5122
8600000US87059,87059,ZCTA5 87059,70779,8077
8600000US87061,87061,ZCTA5 87061,-,**
8600000US87062,87062,ZCTA5 87062,46250,18148
8600000US87063,87063,ZCTA5 87063,25313,15264
8600000US87064,87064,ZCTA5 87064,16875,8848
8600000US87068,87068,ZCTA5 87068,48841,6165
8600000US87070,87070,ZCTA5 87070,16111,3070
8600000US87072,87072,ZCTA5 87072,45673,5103
8600000US87083,87083,ZCTA5 87083,52697,2763
8600000US87102,87102,ZCTA5 87102,28213,1781
8600000US87104,87104,ZCTA5 87104,41288,3737
8600000US87105,87105,ZCTA5 87105,37190,2147
8600000US87106,87106,ZCTA5 87106,32440,3590
8600000US87107,87107,ZCTA5 87107,42548,6070
8600000US87108,87108,ZCTA5 87108,26701,1745
8600000US87109,87109,ZCTA5 87109,47560,3007
8600000US87110,87110,ZCTA5 87110,50566,2035
8600000US87111,87111,ZCTA5 87111,65546,2245
8600000US87112,87112,ZCTA5 87112,46391,2579
8600000US87113,87113,ZCTA5 87113,73051,7575
8600000US87114,87114,ZCTA5 87114,63484,2589
8600000US87116,87116,ZCTA5 87116,66031,11838
8600000US87117,87117,ZCTA5 87117,-,**
8600000US87120,87120,ZCTA5 87120,64356,2726
8600000US87121,87121,ZCTA5 87121,41606,1467
8600000US87122,87122,ZCTA5 87122,111452,11428
8600000US87123,87123,ZCTA5 87123,43727,3378
8600000US87124,87124,ZCTA5 87124,58730,3284
8600000US87144,87144,ZCTA5 87144,65807,3731
8600000US87301,87301,ZCTA5 87301,38227,11759
8600000US87305,87305,ZCTA5 87305,22792,4486
8600000US87310,87310,ZCTA5 87310,24813,2450
8600000US87311,87311,ZCTA5 87311,23826,2634
8600000US87312,87312,ZCTA5 87312,30000,13161
8600000US87313,87313,ZCTA5 87313,30841,2867
8600000US87315,87315,ZCTA5 87315,50129,17979
8600000US87316,87316,ZCTA5 87316,25000,9909
8600000US87317,87317,ZCTA5 87317,-,**
8600000US87319,87319,ZCTA5 87319,18542,3854
8600000US87320,87320,ZCTA5 87320,29531,7240
8600000US87321,87321,ZCTA5 87321,32196,10432
8600000US87322,87322,ZCTA5 87322,36250,23430
8600000US87323,87323,ZCTA5 87323,19489,2474
8600000US87325,87325,ZCTA5 87325,29125,2571
8600000US87326,87326,ZCTA5 87326,26750,4588
8600000US87327,87327,ZCTA5 87327,33105,4526
8600000US87328,87328,ZCTA5 87328,22788,2632
8600000US87347,87347,ZCTA5 87347,74583,53079
8600000US87357,87357,ZCTA5 87357,24769,7600
8600000US87364,87364,ZCTA5 87364,20268,4266
8600000US87375,87375,ZCTA5 87375,22697,6997
8600000US87401,87401,ZCTA5 87401,47810,3135
8600000US87402,87402,ZCTA5 87402,74737,7665
8600000US87410,87410,ZCTA5 87410,47566,3870
8600000US87412,87412,ZCTA5 87412,49637,12810
8600000US87413,87413,ZCTA5 87413,51759,3726
8600000US87415,87415,ZCTA5 87415,59648,25212
8600000US87416,87416,ZCTA5 87416,43889,8073
8600000US87417,87417,ZCTA5 87417,58368,18496
8600000US87418,87418,ZCTA5 87418,63750,21607
8600000US87419,87419,ZCTA5 87419,-,**
8600000US87420,87420,ZCTA5 87420,34364,4310
8600000US87421,87421,ZCTA5 87421,56250,7762
8600000US87455,87455,ZCTA5 87455,22708,2926
8600000US87461,87461,ZCTA5 87461,19605,2694
8600000US87499,87499,ZCTA5 87499,19063,12730
8600000US87501,87501,ZCTA5 87501,59138,4291
8600000US87505,87505,ZCTA5 87505,56075,2506
8600000US87506,87506,ZCTA5 87506,68991,4005
8600000US87507,87507,ZCTA5 87507,47188,2407
8600000US87508,87508,ZCTA5 87508,72227,5417
8600000US87510,87510,ZCTA5 87510,-,**
8600000US87511,87511,ZCTA5 87511,41454,13593
8600000US87512,87512,ZCTA5 87512,-,**
8600000US87513,87513,ZCTA5 87513,55750,37789
8600000US87514,87514,ZCTA5 87514,-,**
8600000US87515,87515,ZCTA5 87515,40365,11651
8600000US87516,87516,ZCTA5 87516,-,**
8600000US87517,87517,ZCTA5 87517,38824,28432
8600000US87518,87518,ZCTA5 87518,43036,17369
8600000US87519,87519,ZCTA5 87519,19310,12797
8600000US87520,87520,ZCTA5 87520,31302,9049
8600000US87521,87521,ZCTA5 87521,12773,2145
8600000US87522,87522,ZCTA5 87522,28750,11189
8600000US87523,87523,ZCTA5 87523,-,**
8600000US87524,87524,ZCTA5 87524,-,**
8600000US87525,87525,ZCTA5 87525,-,**
8600000US87527,87527,ZCTA5 87527,27931,27598
8600000US87528,87528,ZCTA5 87528,34420,5621
8600000US87529,87529,ZCTA5 87529,42220,10420
8600000US87530,87530,ZCTA5 87530,32025,19794
8600000US87531,87531,ZCTA5 87531,35000,14401
8600000US87532,87532,ZCTA5 87532,31168,3233
8600000US87533,87533,ZCTA5 87533,27500,11840
8600000US87535,87535,ZCTA5 87535,63833,14037
8600000US87537,87537,ZCTA5 87537,35943,11431
8600000US87538,87538,ZCTA5 87538,-,**
8600000US87539,87539,ZCTA5 87539,-,**
8600000US87540,87540,ZCTA5 87540,67297,3928
8600000US87543,87543,ZCTA5 87543,24545,2971
8600000US87544,87544,ZCTA5 87544,105902,6659
8600000US87548,87548,ZCTA5 87548,46790,25423
8600000US87549,87549,ZCTA5 87549,45335,24745
8600000US87551,87551,ZCTA5 87551,28793,8758
8600000US87552,87552,ZCTA5 87552,25417,11692
8600000US87553,87553,ZCTA5 87553,27153,3721
8600000US87554,87554,ZCTA5 87554,-,**
8600000US87556,87556,ZCTA5 87556,31338,3419
8600000US87557,87557,ZCTA5 87557,40565,11888
8600000US87558,87558,ZCTA5 87558,41944,13042
8600000US87560,87560,ZCTA5 87560,18319,14560
8600000US87562,87562,ZCTA5 87562,36840,31001
8600000US87564,87564,ZCTA5 87564,-,**
8600000US87565,87565,ZCTA5 87565,-,**
8600000US87566,87566,ZCTA5 87566,33929,6621
8600000US87567,87567,ZCTA5 87567,36667,20885
8600000US87569,87569,ZCTA5 87569,21475,4663
8600000US87571,87571,ZCTA5 87571,34107,4481
8600000US87573,87573,ZCTA5 87573,-,**
8600000US87574,87574,ZCTA5 87574,-,**
8600000US87575,87575,ZCTA5 87575,58000,23401
8600000US87577,87577,ZCTA5 87577,34705,7574
8600000US87578,87578,ZCTA5 87578,51131,21356
8600000US87579,87579,ZCTA5 87579,40571,6645
8600000US87580,87580,ZCTA5 87580,-,**
8600000US87581,87581,ZCTA5 87581,-,**
8600000US87582,87582,ZCTA5 87582,-,**
8600000US87583,87583,ZCTA5 87583,-,**
8600000US87701,87701,ZCTA5 87701,27218,2419
8600000US87710,87710,ZCTA5 87710,44667,15965
8600000US87711,87711,ZCTA5 87711,15714,3896
8600000US87712,87712,ZCTA5 87712,-,**
8600000US87713,87713,ZCTA5 87713,-,**
8600000US87714,87714,ZCTA5 87714,31776,13294
8600000US87715,87715,ZCTA5 87715,16201,5225
8600000US87718,87718,ZCTA5 87718,45804,8864
8600000US87722,87722,ZCTA5 87722,-,**
8600000US87723,87723,ZCTA5 87723,-,**
8600000US87724,87724,ZCTA5 87724,-,**
8600000US87728,87728,ZCTA5 87728,33750,8751
8600000US87729,87729,ZCTA5 87729,21429,13232
8600000US87730,87730,ZCTA5 87730,33750,5639
8600000US87731,87731,ZCTA5 87731,33683,7257
8600000US87732,87732,ZCTA5 87732,24886,10558
8600000US87733,87733,ZCTA5 87733,45000,7694
8600000US87734,87734,ZCTA5 87734,17083,14312
8600000US87735,87735,ZCTA5 87735,-,**
8600000US87736,87736,ZCTA5 87736,-,**
8600000US87740,87740,ZCTA5 87740,30995,6704
8600000US87742,87742,ZCTA5 87742,43295,16041
8600000US87743,87743,ZCTA5 87743,27679,4214
8600000US87745,87745,ZCTA5 87745,50500,31096
8600000US87746,87746,ZCTA5 87746,-,**
8600000US87747,87747,ZCTA5 87747,33534,5779
8600000US87749,87749,ZCTA5 87749,-,**
8600000US87750,87750,ZCTA5 87750,-,**
8600000US87752,87752,ZCTA5 87752,25417,7555
8600000US87753,87753,ZCTA5 87753,26667,21191
8600000US87801,87801,ZCTA5 87801,33460,3536
8600000US87820,87820,ZCTA5 87820,-,**
8600000US87821,87821,ZCTA5 87821,39565,8796
8600000US87823,87823,ZCTA5 87823,52500,38158
8600000US87824,87824,ZCTA5 87824,-,**
8600000US87825,87825,ZCTA5 87825,25469,6750
8600000US87827,87827,ZCTA5 87827,26994,17226
8600000US87828,87828,ZCTA5 87828,17066,14671
8600000US87829,87829,ZCTA5 87829,29837,13543
8600000US87830,87830,ZCTA5 87830,40903,5717
8600000US87831,87831,ZCTA5 87831,70750,26216
8600000US87832,87832,ZCTA5 87832,48580,20320
8600000US87901,87901,ZCTA5 87901,27816,4849
8600000US87930,87930,ZCTA5 87930,25069,11780
8600000US87931,87931,ZCTA5 87931,30493,12556
8600000US87933,87933,ZCTA5 87933,-,**
8600000US87935,87935,ZCTA5 87935,35991,12985
8600000US87936,87936,ZCTA5 87936,28894,23783
8600000US87937,87937,ZCTA5 87937,20692,3982
8600000US87939,87939,ZCTA5 87939,51250,24818
8600000US87940,87940,ZCTA5 87940,57026,40989
8600000US87941,87941,ZCTA5 87941,-,**
8600000US87942,87942,ZCTA5 87942,29450,11385
8600000US87943,87943,ZCTA5 87943,39125,17832
8600000US88001,88001,ZCTA5 88001,27474,2799
8600000US88002,88002,ZCTA5 88002,47316,6456
8600000US88003,88003,ZCTA5 88003,-,**
8600000US88004,88004,ZCTA5 88004,-,**
8600000US88005,88005,ZCTA5 88005,44556,3059
8600000US88007,88007,ZCTA5 88007,47943,3866
8600000US88008,88008,ZCTA5 88008,47974,10691
8600000US88009,88009,ZCTA5 88009,60729,52875
8600000US88011,88011,ZCTA5 88011,54910,7629
8600000US88012,88012,ZCTA5 88012,45449,2815
8600000US88020,88020,ZCTA5 88020,36641,10792
8600000US88021,88021,ZCTA5 88021,28692,4401
8600000US88022,88022,ZCTA5 88022,41719,5186
8600000US88023,88023,ZCTA5 88023,32625,3821
8600000US88024,88024,ZCTA5 88024,39054,33675
8600000US88025,88025,ZCTA5 88025,24375,6023
8600000US88026,88026,ZCTA5 88026,26597,7341
8600000US88027,88027,ZCTA5 88027,35417,19007
8600000US88028,88028,ZCTA5 88028,-,**
8600000US88029,88029,ZCTA5 88029,14514,2964
8600000US88030,88030,ZCTA5 88030,28382,2452
8600000US88032,88032,ZCTA5 88032,43878,37080
8600000US88033,88033,ZCTA5 88033,-,**
8600000US88034,88034,ZCTA5 88034,-,**
8600000US88038,88038,ZCTA5 88038,43750,11195
8600000US88039,88039,ZCTA5 88039,70804,35041
8600000US88040,88040,ZCTA5 88040,-,**
8600000US88041,88041,ZCTA5 88041,34750,20482
8600000US88042,88042,ZCTA5 88042,-,**
8600000US88043,88043,ZCTA5 88043,34234,3641
8600000US88044,88044,ZCTA5 88044,37572,4004
8600000US88045,88045,ZCTA5 88045,34091,4479
8600000US88046,88046,ZCTA5 88046,41745,6553
8600000US88047,88047,ZCTA5 88047,67896,53221
8600000US88048,88048,ZCTA5 88048,29815,7954
8600000US88049,88049,ZCTA5 88049,-,**
8600000US88051,88051,ZCTA5 88051,-,**
8600000US88052,88052,ZCTA5 88052,12470,8133
8600000US88053,88053,ZCTA5 88053,-,**
8600000US88055,88055,ZCTA5 88055,-,**
8600000US88056,88056,ZCTA5 88056,21000,19726
8600000US88061,88061,ZCTA5 88061,41932,3958
8600000US88063,88063,ZCTA5 88063,25649,4278
8600000US88065,88065,ZCTA5 88065,43661,19351
8600000US88072,88072,ZCTA5 88072,28049,7714
8600000US88081,88081,ZCTA5 88081,25485,5125
8600000US88101,88101,ZCTA5 88101,42240,2527
8600000US88103,88103,ZCTA5 88103,-,**
8600000US88112,88112,ZCTA5 88112,47750,18028
8600000US88113,88113,ZCTA5 88113,29375,17103
8600000US88114,88114,ZCTA5 88114,-,**
8600000US88115,88115,ZCTA5 88115,55000,27254
8600000US88116,88116,ZCTA5 88116,39688,10951
8600000US88118,88118,ZCTA5 88118,30625,29929
8600000US88119,88119,ZCTA5 88119,30611,4442
8600000US88120,88120,ZCTA5 88120,37857,13209
8600000US88121,88121,ZCTA5 88121,30938,16127
8600000US88124,88124,ZCTA5 88124,46630,6212
8600000US88125,88125,ZCTA5 88125,-,**
8600000US88126,88126,ZCTA5 88126,-,**
8600000US88130,88130,ZCTA5 88130,34555,3499
8600000US88132,88132,ZCTA5 88132,55417,28755
8600000US88134,88134,ZCTA5 88134,38750,16687
8600000US88135,88135,ZCTA5 88135,40026,6840
8600000US88136,88136,ZCTA5 88136,102778,21334
8600000US88201,88201,ZCTA5 88201,48003,4551
8600000US88203,88203,ZCTA5 88203,37131,3773
8600000US88210,88210,ZCTA5 88210,58743,6556
8600000US88220,88220,ZCTA5 88220,61142,3672
8600000US88230,88230,ZCTA5 88230,38497,4211
8600000US88231,88231,ZCTA5 88231,67083,10691
8600000US88232,88232,ZCTA5 88232,40526,6910
8600000US88240,88240,ZCTA5 88240,57302,2933
8600000US88242,88242,ZCTA5 88242,79000,10148
8600000US88250,88250,ZCTA5 88250,-,**
8600000US88252,88252,ZCTA5 88252,51645,5848
8600000US88253,88253,ZCTA5 88253,52344,17668
8600000US88254,88254,ZCTA5 88254,-,**
8600000US88255,88255,ZCTA5 88255,-,**
8600000US88256,88256,ZCTA5 88256,38906,10870
8600000US88260,88260,ZCTA5 88260,51368,3981
8600000US88262,88262,ZCTA5 88262,-,**
8600000US88263,88263,ZCTA5 88263,-,**
8600000US88264,88264,ZCTA5 88264,-,**
8600000US88265,88265,ZCTA5 88265,-,**
8600000US88267,88267,ZCTA5 88267,46538,7223
8600000US88268,88268,ZCTA5 88268,-,**
8600000US88301,88301,ZCTA5 88301,29219,8296
8600000US88310,88310,ZCTA5 88310,45779,2553
8600000US88311,88311,ZCTA5 88311,38988,4249
8600000US88312,88312,ZCTA5 88312,65339,19650
8600000US88314,88314,ZCTA5 88314,-,**
8600000US88316,88316,ZCTA5 88316,38222,6726
8600000US88317,88317,ZCTA5 88317,49816,12796
8600000US88318,88318,ZCTA5 88318,50833,14660
8600000US88321,88321,ZCTA5 88321,24063,16782
8600000US88323,88323,ZCTA5 88323,-,**
8600000US88324,88324,ZCTA5 88324,-,**
8600000US88325,88325,ZCTA5 88325,43214,34472
8600000US88330,88330,ZCTA5 88330,41604,3575
8600000US88336,88336,ZCTA5 88336,24792,2728
8600000US88337,88337,ZCTA5 88337,48804,10837
8600000US88338,88338,ZCTA5 88338,142679,83106
8600000US88339,88339,ZCTA5 88339,50625,8337
8600000US88340,88340,ZCTA5 88340,29167,5443
8600000US88341,88341,ZCTA5 88341,47813,7197
8600000US88342,88342,ZCTA5 88342,-,**
8600000US88343,88343,ZCTA5 88343,-,**
8600000US88344,88344,ZCTA5 88344,-,**
8600000US88345,88345,ZCTA5 88345,40486,4019
8600000US88346,88346,ZCTA5 88346,30709,10784
8600000US88347,88347,ZCTA5 88347,32250,2665
8600000US88348,88348,ZCTA5 88348,26406,11661
8600000US88349,88349,ZCTA5 88349,-,**
8600000US88350,88350,ZCTA5 88350,20346,19137
8600000US88351,88351,ZCTA5 88351,20750,20636
8600000US88352,88352,ZCTA5 88352,40125,7600
8600000US88353,88353,ZCTA5 88353,30078,12106
8600000US88354,88354,ZCTA5 88354,-,**
8600000US88355,88355,ZCTA5 88355,-,**
8600000US88401,88401,ZCTA5 88401,26266,1644
8600000US88410,88410,ZCTA5 88410,-,**
8600000US88411,88411,ZCTA5 88411,43750,39048
8600000US88414,88414,ZCTA5 88414,33125,12198
8600000US88415,88415,ZCTA5 88415,35729,3062
8600000US88416,88416,ZCTA5 88416,-,**
8600000US88417,88417,ZCTA5 88417,-,**
8600000US88418,88418,ZCTA5 88418,40313,13734
8600000US88419,88419,ZCTA5 88419,41691,29261
8600000US88421,88421,ZCTA5 88421,-,**
8600000US88422,88422,ZCTA5 88422,63641,15386
8600000US88424,88424,ZCTA5 88424,-,**
8600000US88426,88426,ZCTA5 88426,36400,5983
8600000US88427,88427,ZCTA5 88427,47500,46681
8600000US88430,88430,ZCTA5 88430,46181,14063
8600000US88431,88431,ZCTA5 88431,-,**
8600000US88434,88434,ZCTA5 88434,50556,15181
8600000US88435,88435,ZCTA5 88435,27288,7530
8600000US88436,88436,ZCTA5 88436,35978,6534
8600000US89001,89001,ZCTA5 89001,50417,18248
8600000US89002,89002,ZCTA5 89002,75523,3249
8600000US89003,89003,ZCTA5 89003,50169,34853
8600000US89004,89004,ZCTA5 89004,116500,83581
8600000US89005,89005,ZCTA5 89005,58573,2340
8600000US89007,89007,ZCTA5 89007,42708,32399
8600000US89008,89008,ZCTA5 89008,45833,27282
8600000US89010,89010,ZCTA5 89010,42250,16704
8600000US89011,89011,ZCTA5 89011,58047,5090
8600000US89012,89012,ZCTA5 89012,71231,4471
8600000US89013,89013,ZCTA5 89013,40417,7494
8600000US89014,89014,ZCTA5 89014,50399,2723
8600000US89015,89015,ZCTA5 89015,51757,2161
8600000US89017,89017,ZCTA5 89017,-,**
8600000US89018,89018,ZCTA5 89018,44293,14336
8600000US89019,89019,ZCTA5 89019,37344,15580
8600000US89020,89020,ZCTA5 89020,51461,3581
8600000US89021,89021,ZCTA5 89021,86536,16062
8600000US89022,89022,ZCTA5 89022,-,**
8600000US89025,89025,ZCTA5 89025,63839,14015
8600000US89026,89026,ZCTA5 89026,-,**
8600000US89027,89027,ZCTA5 89027,44498,3453
8600000US89029,89029,ZCTA5 89029,33185,2448
8600000US89030,89030,ZCTA5 89030,30348,1407
8600000US89031,89031,ZCTA5 89031,61252,2243
8600000US89032,89032,ZCTA5 89032,55204,2284
8600000US89039,89039,ZCTA5 89039,23571,7525
8600000US89040,89040,ZCTA5 89040,53029,6973
8600000US89042,89042,ZCTA5 89042,49444,8026
8600000US89043,89043,ZCTA5 89043,44135,24855
8600000US89044,89044,ZCTA5 89044,74608,5011
8600000US89045,89045,ZCTA5 89045,97368,11896
8600000US89046,89046,ZCTA5 89046,28889,6562
8600000US89047,89047,ZCTA5 89047,61500,26400
8600000US89048,89048,ZCTA5 89048,40559,2767
8600000US89049,89049,ZCTA5 89049,38398,6544
8600000US89052,89052,ZCTA5 89052,76763,3033
8600000US89054,89054,ZCTA5 89054,43438,26035
8600000US89060,89060,ZCTA5 89060,36617,6783
8600000US89061,89061,ZCTA5 89061,57480,8093
8600000US89074,89074,ZCTA5 89074,68249,1891
8600000US89081,89081,ZCTA5 89081,57842,4581
8600000US89084,89084,ZCTA5 89084,72989,5114
8600000US89085,89085,ZCTA5 89085,93140,8815
8600000US89086,89086,ZCTA5 89086,53261,10668
8600000US89101,89101,ZCTA5 89101,23522,1142
8600000US89102,89102,ZCTA5 89102,32293,1556
8600000US89103,89103,ZCTA5 89103,36706,1716
8600000US89104,89104,ZCTA5 89104,32881,1921
8600000US89106,89106,ZCTA5 89106,29631,2742
8600000US89107,89107,ZCTA5 89107,41501,2247
8600000US89108,89108,ZCTA5 89108,43097,1754
8600000US89109,89109,ZCTA5 89109,46883,5861
8600000US89110,89110,ZCTA5 89110,43621,1852
8600000US89113,89113,ZCTA5 89113,62132,3676
8600000US89115,89115,ZCTA5 89115,34197,1441
8600000US89117,89117,ZCTA5 89117,54104,2561
8600000US89118,89118,ZCTA5 89118,50894,2611
8600000US89119,89119,ZCTA5 89119,31576,1326
8600000US89120,89120,ZCTA5 89120,51420,3500
8600000US89121,89121,ZCTA5 89121,37098,925
8600000US89122,89122,ZCTA5 89122,45031,2086
8600000US89123,89123,ZCTA5 89123,61006,1763
8600000US89124,89124,ZCTA5 89124,81875,14535
8600000US89128,89128,ZCTA5 89128,52603,2199
8600000US89129,89129,ZCTA5 89129,65847,2893
8600000US89130,89130,ZCTA5 89130,62617,4366
8600000US89131,89131,ZCTA5 89131,79324,3110
