zipcode,median_income
ZCTA5 13734,46797
ZCTA5 13736,53864
ZCTA5 13739,52216
ZCTA5 13740,63438
ZCTA5 13743,59595
ZCTA5 13744,50000
ZCTA5 13746,51700
ZCTA5 13748,51627
ZCTA5 13750,34792
ZCTA5 13751,0
ZCTA5 13752,49659
ZCTA5 13753,50434
ZCTA5 13754,42888
ZCTA5 13755,36806
ZCTA5 13756,49615
ZCTA5 13757,51069
ZCTA5 13760,53532
ZCTA5 13774,75263
ZCTA5 13775,51481
ZCTA5 13776,38750
ZCTA5 13777,67500
ZCTA5 13778,59202
ZCTA5 13780,45265
ZCTA5 13782,50357
ZCTA5 13783,38487
ZCTA5 13784,38594
ZCTA5 13786,51458
ZCTA5 13787,43000
ZCTA5 13788,49766
ZCTA5 13790,41825
ZCTA5 13794,86500
ZCTA5 13795,47841
ZCTA5 13796,57000
ZCTA5 13797,48024
ZCTA5 13801,36184
ZCTA5 13802,58516
ZCTA5 13803,56458
ZCTA5 13804,63977
ZCTA5 13806,71250
ZCTA5 13807,55500
ZCTA5 13808,51750
ZCTA5 13809,43472
ZCTA5 13810,37009
ZCTA5 13811,54227
ZCTA5 13812,50341
ZCTA5 13813,47969
ZCTA5 13815,47385
ZCTA5 13820,45350
ZCTA5 13825,53155
ZCTA5 13826,0
ZCTA5 13827,57888
ZCTA5 13830,46548
ZCTA5 13832,34750
ZCTA5 13833,47404
ZCTA5 13834,67800
ZCTA5 13835,46979
ZCTA5 13838,40833
ZCTA5 13839,44531
ZCTA5 13841,36591
ZCTA5 13842,82000
ZCTA5 13843,46510
ZCTA5 13844,46250
ZCTA5 13845,0
ZCTA5 13846,47000
ZCTA5 13847,0
ZCTA5 13849,43438
ZCTA5 13850,62003
ZCTA5 13856,39781
ZCTA5 13859,63510
ZCTA5 13860,80938
ZCTA5 13861,0
ZCTA5 13862,60980
ZCTA5 13863,56406
ZCTA5 13864,35347
ZCTA5 13865,61364
ZCTA5 13901,42386
ZCTA5 13902,0
ZCTA5 13903,44136
ZCTA5 13904,45513
ZCTA5 13905,37288
ZCTA5 14001,58082
ZCTA5 14004,67535
ZCTA5 14005,59392
ZCTA5 14006,57401
ZCTA5 14008,53300
ZCTA5 14009,45456
ZCTA5 14011,60833
ZCTA5 14012,55564
ZCTA5 14013,48438
ZCTA5 14020,47976
ZCTA5 14024,60307
ZCTA5 14025,59009
ZCTA5 14026,87634
ZCTA5 14028,55234
ZCTA5 14030,53170
ZCTA5 14031,80402
ZCTA5 14032,101141
ZCTA5 14033,95000
ZCTA5 14034,58938
ZCTA5 14035,70859
ZCTA5 14036,61250
ZCTA5 14037,69063
ZCTA5 14039,63125
ZCTA5 14040,54458
ZCTA5 14041,50795
ZCTA5 14042,37679
ZCTA5 14043,54020
ZCTA5 14047,62442
ZCTA5 14048,37480
ZCTA5 14051,110506
ZCTA5 14052,73908
ZCTA5 14054,55972
ZCTA5 14055,63315
ZCTA5 14057,63359
ZCTA5 14058,66667
ZCTA5 14059,80025
ZCTA5 14060,50870
ZCTA5 14061,58125
ZCTA5 14062,50761
ZCTA5 14063,51297
ZCTA5 14065,44861
ZCTA5 14066,51400
ZCTA5 14067,52113
ZCTA5 14068,69857
ZCTA5 14069,41176
ZCTA5 14070,41014
ZCTA5 14072,79778
ZCTA5 14075,67538
ZCTA5 14080,63211
ZCTA5 14081,54265
ZCTA5 14082,55625
ZCTA5 14085,89395
ZCTA5 14086,77420
ZCTA5 14091,60046
ZCTA5 14092,63355
ZCTA5 14094,52618
ZCTA5 14098,53343
ZCTA5 14101,53424
ZCTA5 14102,85050
ZCTA5 14103,46345
ZCTA5 14105,58254
ZCTA5 14108,52394
ZCTA5 14109,0
ZCTA5 14111,55000
ZCTA5 14112,0
ZCTA5 14113,45714
ZCTA5 14120,57492
ZCTA5 14125,52723
ZCTA5 14126,58056
ZCTA5 14127,87369
ZCTA5 14129,42833
ZCTA5 14130,54821
ZCTA5 14131,70245
ZCTA5 14132,61308
ZCTA5 14134,78125
ZCTA5 14135,34250
ZCTA5 14136,51055
ZCTA5 14138,50333
ZCTA5 14139,77027
ZCTA5 14141,54746
ZCTA5 14143,56250
ZCTA5 14145,57250
ZCTA5 14150,53150
ZCTA5 14167,57500
ZCTA5 14168,0
ZCTA5 14169,32109
ZCTA5 14170,70688
ZCTA5 14171,45365
ZCTA5 14172,60208
ZCTA5 14173,37917
ZCTA5 14174,65353
ZCTA5 14201,25207
ZCTA5 14202,41731
ZCTA5 14203,32260
ZCTA5 14204,25222
ZCTA5 14206,36315
ZCTA5 14207,24091
ZCTA5 14208,25170
ZCTA5 14209,31194
ZCTA5 14210,36081
ZCTA5 14211,24326
ZCTA5 14212,23496
ZCTA5 14213,29515
ZCTA5 14214,43415
ZCTA5 14215,33643
ZCTA5 14216,52313
ZCTA5 14217,51281
ZCTA5 14218,36487
ZCTA5 14219,50630
ZCTA5 14220,49749
ZCTA5 14221,78002
ZCTA5 14222,54333
ZCTA5 14223,60632
ZCTA5 14224,60611
ZCTA5 14225,46170
ZCTA5 14226,66117
ZCTA5 14227,50712
ZCTA5 14228,50767
ZCTA5 14261,0
ZCTA5 14301,23449
ZCTA5 14302,0
ZCTA5 14303,28875
ZCTA5 14304,49059
ZCTA5 14305,33781
ZCTA5 14411,42924
ZCTA5 14414,57561
ZCTA5 14415,0
ZCTA5 14416,50951
ZCTA5 14418,71118
ZCTA5 14420,54811
ZCTA5 14422,61302
ZCTA5 14423,54630
ZCTA5 14424,54654
ZCTA5 14425,65679
ZCTA5 14427,53690
ZCTA5 14428,66123
ZCTA5 14432,54397
ZCTA5 14433,52538
ZCTA5 14435,63802
ZCTA5 14437,44945
ZCTA5 14441,56667
ZCTA5 14445,50235
ZCTA5 14450,77955
ZCTA5 14454,44814
ZCTA5 14456,43476
ZCTA5 14462,56875
ZCTA5 14464,57078
ZCTA5 14466,69977
ZCTA5 14467,72377
ZCTA5 14468,66339
ZCTA5 14469,62468
ZCTA5 14470,51418
ZCTA5 14471,60795
ZCTA5 14472,84074
ZCTA5 14475,75313
ZCTA5 14476,53857
ZCTA5 14477,61597
ZCTA5 14478,83355
ZCTA5 14479,31467
ZCTA5 14480,38276
ZCTA5 14481,53669
ZCTA5 14482,53238
ZCTA5 14485,50417
ZCTA5 14486,59315
ZCTA5 14487,65977
ZCTA5 14489,49226
ZCTA5 14502,67780
ZCTA5 14504,50278
ZCTA5 14505,65323
ZCTA5 14506,126058
ZCTA5 14507,58125
ZCTA5 14510,45020
ZCTA5 14511,45667
ZCTA5 14512,53196
ZCTA5 14513,41268
ZCTA5 14514,62299
ZCTA5 14516,54306
ZCTA5 14517,40288
ZCTA5 14519,60339
ZCTA5 14521,45132
ZCTA5 14522,48804
ZCTA5 14525,64549
ZCTA5 14526,80659
ZCTA5 14527,49010
ZCTA5 14529,0
ZCTA5 14530,50875
ZCTA5 14532,53611
ZCTA5 14533,56959
ZCTA5 14534,106878
ZCTA5 14536,49125
ZCTA5 14537,47361
ZCTA5 14539,68750
ZCTA5 14541,58144
ZCTA5 14542,0
ZCTA5 14543,80703
ZCTA5 14544,55189
ZCTA5 14545,55000
ZCTA5 14546,57306
ZCTA5 14548,55536
ZCTA5 14549,31477
ZCTA5 14550,49100
ZCTA5 14551,45625
ZCTA5 14555,40156
ZCTA5 14559,74523
ZCTA5 14560,58150
ZCTA5 14561,64844
ZCTA5 14564,92034
ZCTA5 14568,74034
ZCTA5 14569,53620
ZCTA5 14571,54063
ZCTA5 14572,47500
ZCTA5 14580,72157
ZCTA5 14585,48375
ZCTA5 14586,76058
ZCTA5 14588,84063
ZCTA5 14589,51495
ZCTA5 14590,43231
ZCTA5 14591,55625
ZCTA5 14592,73750
ZCTA5 14604,20039
ZCTA5 14605,18562
ZCTA5 14606,39980
ZCTA5 14607,42327
ZCTA5 14608,20450
ZCTA5 14609,41769
ZCTA5 14610,59420
ZCTA5 14611,25284
ZCTA5 14612,58917
ZCTA5 14613,30044
ZCTA5 14614,0
ZCTA5 14615,37921
ZCTA5 14616,47058
ZCTA5 14617,61735
ZCTA5 14618,92114
ZCTA5 14619,36941
ZCTA5 14620,42576
ZCTA5 14621,25694
ZCTA5 14622,52492
ZCTA5 14623,49093
ZCTA5 14624,62026
ZCTA5 14625,74663
ZCTA5 14626,55578
ZCTA5 14627,0
ZCTA5 14701,37016
ZCTA5 14706,52200
ZCTA5 14707,55417
ZCTA5 14708,68214
ZCTA5 14709,43281
ZCTA5 14710,55239
ZCTA5 14711,44762
ZCTA5 14712,50046
ZCTA5 14714,45000
ZCTA5 14715,40529
ZCTA5 14716,38333
ZCTA5 14717,41016
ZCTA5 14718,55319
ZCTA5 14719,46991
ZCTA5 14720,38750
ZCTA5 14721,0
ZCTA5 14722,102813
ZCTA5 14723,52417
ZCTA5 14724,50298
ZCTA5 14726,33558
ZCTA5 14727,48750
ZCTA5 14728,43864
ZCTA5 14729,61771
ZCTA5 14731,52961
ZCTA5 14732,55938
ZCTA5 14733,42358
ZCTA5 14735,37888
ZCTA5 14736,39688
ZCTA5 14737,43373
ZCTA5 14738,47238
ZCTA5 14739,36543
ZCTA5 14740,52174
ZCTA5 14741,53875
ZCTA5 14742,78542
ZCTA5 14743,43512
ZCTA5 14744,53000
ZCTA5 14747,41667
ZCTA5 14748,29318
ZCTA5 14750,51582
ZCTA5 14752,0
ZCTA5 14753,36528
ZCTA5 14754,46641
ZCTA5 14755,44018
ZCTA5 14756,38919
ZCTA5 14757,46719
ZCTA5 14760,42729
ZCTA5 14767,37461
ZCTA5 14769,38580
ZCTA5 14770,52727
ZCTA5 14772,41375
ZCTA5 14774,62917
ZCTA5 14775,44034
ZCTA5 14777,43125
ZCTA5 14778,0
ZCTA5 14779,33111
ZCTA5 14781,44600
ZCTA5 14782,43015
ZCTA5 14783,30625
ZCTA5 14784,44167
ZCTA5 14787,44931
ZCTA5 14788,83472
ZCTA5 14801,44801
ZCTA5 14802,32955
ZCTA5 14803,52083
ZCTA5 14804,55250
ZCTA5 14805,60833
ZCTA5 14806,54306
ZCTA5 14807,53032
ZCTA5 14808,43798
ZCTA5 14809,42262
ZCTA5 14810,41026
ZCTA5 14812,54583
ZCTA5 14813,43068
ZCTA5 14814,62061
ZCTA5 14815,44148
ZCTA5 14816,57361
ZCTA5 14817,47052
ZCTA5 14818,58750
ZCTA5 14819,33542
ZCTA5 14820,44213
ZCTA5 14821,51829
ZCTA5 14822,41088
ZCTA5 14823,50519
ZCTA5 14824,39444
ZCTA5 14825,56250
ZCTA5 14826,40990
ZCTA5 14827,36442
ZCTA5 14830,55895
ZCTA5 14836,75357
ZCTA5 14837,46906
ZCTA5 14838,58826
ZCTA5 14839,50000
ZCTA5 14840,51875
ZCTA5 14841,61544
ZCTA5 14842,46285
ZCTA5 14843,41859
ZCTA5 14845,61522
ZCTA5 14846,47188
ZCTA5 14847,44094
ZCTA5 14850,50290
ZCTA5 14853,0
ZCTA5 14854,0
ZCTA5 14855,48942
ZCTA5 14856,0
ZCTA5 14858,54079
ZCTA5 14859,61053
ZCTA5 14860,52500
ZCTA5 14861,42656
ZCTA5 14864,69732
ZCTA5 14865,39132
ZCTA5 14867,58411
ZCTA5 14869,51597
ZCTA5 14870,63376
ZCTA5 14871,66575
ZCTA5 14872,51293
ZCTA5 14873,48770
ZCTA5 14874,39231
ZCTA5 14877,41250
ZCTA5 14878,57404
ZCTA5 14879,47083
ZCTA5 14880,50726
ZCTA5 14881,109803
ZCTA5 14882,67236
ZCTA5 14883,46354
ZCTA5 14884,47917
ZCTA5 14885,53636
ZCTA5 14886,66661
ZCTA5 14889,55375
ZCTA5 14891,44161
ZCTA5 14892,46125
ZCTA5 14893,0
ZCTA5 14894,43828
ZCTA5 14895,41849
ZCTA5 14897,45000
ZCTA5 14898,40769
ZCTA5 14901,26944
ZCTA5 14903,53413
ZCTA5 14904,37927
ZCTA5 14905,57297
ZCTA5 15001,53490
ZCTA5 15003,41739
ZCTA5 15004,40450
ZCTA5 15005,69321
ZCTA5 15006,97308
ZCTA5 15007,64712
ZCTA5 15009,59983
ZCTA5 15010,49246
ZCTA5 15012,58367
ZCTA5 15014,41626
ZCTA5 15015,103750
ZCTA5 15017,58174
ZCTA5 15018,47361
ZCTA5 15019,48403
ZCTA5 15020,0
ZCTA5 15021,53412
ZCTA5 15022,42824
ZCTA5 15024,56662
ZCTA5 15025,53573
ZCTA5 15026,68333
ZCTA5 15027,51174
ZCTA5 15028,41458
ZCTA5 15030,41484
ZCTA5 15031,53500
ZCTA5 15033,37900
ZCTA5 15034,41314
ZCTA5 15035,41081
ZCTA5 15037,60019
ZCTA5 15038,21900
ZCTA5 15042,56049
ZCTA5 15043,66612
ZCTA5 15044,94297
ZCTA5 15045,37982
ZCTA5 15046,65179
ZCTA5 15047,57692
ZCTA5 15049,45417
ZCTA5 15050,54594
ZCTA5 15051,56023
ZCTA5 15052,56186
ZCTA5 15053,46932
ZCTA5 15054,0
ZCTA5 15055,43426
ZCTA5 15056,44815
ZCTA5 15057,79022
ZCTA5 15059,32500
ZCTA5 15060,55197
ZCTA5 15061,52318
ZCTA5 15062,36319
ZCTA5 15063,52180
ZCTA5 15064,43375
ZCTA5 15065,52749
ZCTA5 15066,46977
ZCTA5 15067,40491
ZCTA5 15068,48450
ZCTA5 15071,63825
ZCTA5 15072,22548
ZCTA5 15074,46574
ZCTA5 15075,0
ZCTA5 15076,39260
ZCTA5 15077,26429
ZCTA5 15078,0
ZCTA5 15081,48125
ZCTA5 15082,70278
ZCTA5 15083,39643
ZCTA5 15084,42275
ZCTA5 15085,59969
ZCTA5 15086,61618
ZCTA5 15087,79327
ZCTA5 15088,47667
ZCTA5 15089,49531
ZCTA5 15090,111636
ZCTA5 15101,80848
ZCTA5 15102,72662
ZCTA5 15104,25800
ZCTA5 15106,49438
ZCTA5 15108,69157
ZCTA5 15110,21495
ZCTA5 15112,32406
ZCTA5 15116,73559
ZCTA5 15120,42157
ZCTA5 15122,47436
ZCTA5 15126,73030
ZCTA5 15129,65038
ZCTA5 15131,52997
ZCTA5 15132,27700
ZCTA5 15133,48631
ZCTA5 15135,52044
ZCTA5 15136,47599
ZCTA5 15137,42289
ZCTA5 15139,61523
ZCTA5 15140,30902
ZCTA5 15142,154364
ZCTA5 15143,94847
ZCTA5 15144,47468
ZCTA5 15145,36767
ZCTA5 15146,58600
ZCTA5 15147,48977
ZCTA5 15148,29982
ZCTA5 15201,51201
ZCTA5 15202,46541
ZCTA5 15203,50893
ZCTA5 15204,41388
ZCTA5 15205,52964
ZCTA5 15206,38646
ZCTA5 15207,41921
ZCTA5 15208,34655
ZCTA5 15209,51847
ZCTA5 15210,36649
ZCTA5 15211,50628
ZCTA5 15212,40685
ZCTA5 15213,19925
ZCTA5 15214,40933
ZCTA5 15215,65138
ZCTA5 15216,56470
ZCTA5 15217,70597
ZCTA5 15218,50154
ZCTA5 15219,21795
ZCTA5 15220,65679
ZCTA5 15221,40275
ZCTA5 15222,81250
ZCTA5 15223,49590
ZCTA5 15224,42255
ZCTA5 15225,44375
ZCTA5 15226,52461
ZCTA5 15227,54357
ZCTA5 15228,88605
ZCTA5 15229,62264
ZCTA5 15232,49882
ZCTA5 15233,42047
ZCTA5 15234,54070
ZCTA5 15235,53259
ZCTA5 15236,61883
ZCTA5 15237,76019
ZCTA5 15238,84038
ZCTA5 15239,69028
ZCTA5 15241,107712
ZCTA5 15243,82287
ZCTA5 15260,0
ZCTA5 15290,0
ZCTA5 15301,52032
ZCTA5 15310,33125
ZCTA5 15311,64875
ZCTA5 15312,64167
ZCTA5 15313,53750
ZCTA5 15314,48906
ZCTA5 15315,44500
ZCTA5 15316,53750
ZCTA5 15317,77804
ZCTA5 15320,40880
ZCTA5 15321,69688
ZCTA5 15322,53750
ZCTA5 15323,53750
ZCTA5 15324,35170
ZCTA5 15325,23309
ZCTA5 15327,46250
ZCTA5 15329,70714
ZCTA5 15330,80332
ZCTA5 15331,50956
ZCTA5 15332,60610
ZCTA5 15333,50000
ZCTA5 15334,48750
ZCTA5 15337,56563
ZCTA5 15338,48813
ZCTA5 15340,76985
ZCTA5 15341,56875
ZCTA5 15342,51010
ZCTA5 15344,52788
ZCTA5 15345,42857
ZCTA5 15346,30000
ZCTA5 15347,0
ZCTA5 15348,40446
ZCTA5 15349,57734
ZCTA5 15350,57500
ZCTA5 15351,31537
ZCTA5 15352,46797
ZCTA5 15353,46250
ZCTA5 15357,43799
ZCTA5 15358,32845
ZCTA5 15359,68750
ZCTA5 15360,66458
ZCTA5 15361,0
ZCTA5 15362,50000
ZCTA5 15363,41609
ZCTA5 15364,72841
ZCTA5 15366,39125
ZCTA5 15367,123866
ZCTA5 15368,33900
ZCTA5 15370,53949
ZCTA5 15376,58056
ZCTA5 15377,55179
ZCTA5 15378,0
ZCTA5 15379,52917
ZCTA5 15380,47292
ZCTA5 15401,36773
ZCTA5 15410,39000
ZCTA5 15411,47500
ZCTA5 15412,55667
ZCTA5 15413,0
ZCTA5 15417,42013
ZCTA5 15419,27382
ZCTA5 15420,0
ZCTA5 15421,0
ZCTA5 15422,12857
ZCTA5 15423,65954
ZCTA5 15424,32865
ZCTA5 15425,40103
ZCTA5 15427,47656
ZCTA5 15428,49803
ZCTA5 15429,83306
ZCTA5 15430,51000
ZCTA5 15431,36327
ZCTA5 15432,31667
ZCTA5 15433,50855
ZCTA5 15434,40625
ZCTA5 15435,43083
ZCTA5 15436,38125
ZCTA5 15437,48289
ZCTA5 15438,51607
ZCTA5 15440,55972
ZCTA5 15442,45313
ZCTA5 15443,29453
ZCTA5 15444,22353
ZCTA5 15445,52930
ZCTA5 15446,32647
ZCTA5 15447,0
ZCTA5 15448,0
ZCTA5 15449,50905
ZCTA5 15450,27500
ZCTA5 15451,35938
ZCTA5 15454,0
ZCTA5 15455,32462
ZCTA5 15456,35590
ZCTA5 15458,34805
ZCTA5 15459,41306
ZCTA5 15460,26635
ZCTA5 15461,31202
ZCTA5 15462,0
ZCTA5 15463,0
ZCTA5 15464,50313
ZCTA5 15466,47222
ZCTA5 15467,42188
ZCTA5 15468,42130
ZCTA5 15469,45408
ZCTA5 15470,58212
ZCTA5 15472,88008
ZCTA5 15473,50347
ZCTA5 15474,47708
ZCTA5 15475,53636
ZCTA5 15476,0
ZCTA5 15477,51146
ZCTA5 15478,39662
ZCTA5 15479,45489
ZCTA5 15480,43000
ZCTA5 15482,40526
ZCTA5 15483,43375
ZCTA5 15484,0
ZCTA5 15486,52337
ZCTA5 15489,0
ZCTA5 15490,23873
ZCTA5 15492,27344
ZCTA5 15501,44976
ZCTA5 15502,101250
ZCTA5 15510,0
ZCTA5 15520,38917
ZCTA5 15521,51016
ZCTA5 15522,48340
ZCTA5 15530,46977
ZCTA5 15531,45089
ZCTA5 15532,40833
ZCTA5 15533,38393
ZCTA5 15534,45000
ZCTA5 15535,44671
ZCTA5 15536,59063
ZCTA5 15537,45454
ZCTA5 15538,46111
ZCTA5 15539,58869
ZCTA5 15540,34375
ZCTA5 15541,55793
ZCTA5 15542,52115
ZCTA5 15544,28375
ZCTA5 15545,40394
ZCTA5 15546,60707
ZCTA5 15547,47500
ZCTA5 15550,44750
ZCTA5 15551,50800
ZCTA5 15552,48145
ZCTA5 15554,48681
ZCTA5 15555,27083
ZCTA5 15557,50321
ZCTA5 15558,42589
ZCTA5 15559,43793
ZCTA5 15560,66750
ZCTA5 15561,38125
ZCTA5 15562,58125
ZCTA5 15563,44038
ZCTA5 15564,41827
ZCTA5 15601,54649
ZCTA5 15610,58125
ZCTA5 15611,28810
ZCTA5 15612,0
ZCTA5 15613,53456
ZCTA5 15615,100000
ZCTA5 15616,0
ZCTA5 15617,38333
ZCTA5 15618,40268
ZCTA5 15620,40897
ZCTA5 15621,0
ZCTA5 15622,50729
ZCTA5 15623,52697
ZCTA5 15624,55993
ZCTA5 15625,0
ZCTA5 15626,60151
ZCTA5 15627,46964
ZCTA5 15628,45139
ZCTA5 15629,41806
ZCTA5 15631,39423
ZCTA5 15632,65263
ZCTA5 15633,41719
ZCTA5 15634,61157
ZCTA5 15635,0
ZCTA5 15636,105000
ZCTA5 15637,58438
ZCTA5 15638,53869
ZCTA5 15639,68899
ZCTA5 15640,68750
ZCTA5 15641,45357
ZCTA5 15642,67516
ZCTA5 15644,53077
ZCTA5 15646,53875
ZCTA5 15647,65329
ZCTA5 15650,50147
ZCTA5 15655,0
ZCTA5 15656,49785
ZCTA5 15658,51481
ZCTA5 15660,57344
ZCTA5 15661,28571
ZCTA5 15662,0
ZCTA5 15663,49750
ZCTA5 15665,50814
ZCTA5 15666,51378
ZCTA5 15668,90201
ZCTA5 15670,62612
ZCTA5 15671,60882
ZCTA5 15672,57262
ZCTA5 15673,49107
ZCTA5 15675,53000
ZCTA5 15676,33725
ZCTA5 15677,54554
ZCTA5 15678,48510
ZCTA5 15679,54740
ZCTA5 15680,51563
ZCTA5 15681,51094
ZCTA5 15683,47154
ZCTA5 15684,37451
ZCTA5 15686,50083
ZCTA5 15687,53235
ZCTA5 15688,39410
ZCTA5 15689,41761
ZCTA5 15690,42717
ZCTA5 15691,0
ZCTA5 15692,56538
ZCTA5 15693,0
ZCTA5 15695,39688
ZCTA5 15696,58306
ZCTA5 15697,45477
ZCTA5 15698,72620
ZCTA5 15701,42118
ZCTA5 15710,54500
ZCTA5 15711,52667
ZCTA5 15712,45313
ZCTA5 15713,25577
ZCTA5 15714,42815
ZCTA5 15715,46250
ZCTA5 15716,21316
ZCTA5 15717,48573
ZCTA5 15721,38281
ZCTA5 15722,42917
ZCTA5 15723,0
ZCTA5 15724,40885
ZCTA5 15725,52260
ZCTA5 15727,36339
ZCTA5 15728,38589
ZCTA5 15729,37083
ZCTA5 15730,48438
ZCTA5 15731,51776
ZCTA5 15732,57321
ZCTA5 15733,34271
ZCTA5 15734,37237
ZCTA5 15736,52303
ZCTA5 15737,0
ZCTA5 15738,35833
ZCTA5 15739,52031
ZCTA5 15741,61875
ZCTA5 15742,42986
ZCTA5 15744,45972
ZCTA5 15745,63500
ZCTA5 15746,60000
ZCTA5 15747,44722
ZCTA5 15748,47953
ZCTA5 15750,0
ZCTA5 15752,0
ZCTA5 15753,46000
ZCTA5 15754,69150
ZCTA5 15756,43036
ZCTA5 15757,42721
ZCTA5 15759,53220
ZCTA5 15760,0
ZCTA5 15761,0
ZCTA5 15762,63958
ZCTA5 15764,55625
ZCTA5 15765,64079
ZCTA5 15767,41250
ZCTA5 15770,61250
ZCTA5 15771,47625
ZCTA5 15772,40972
ZCTA5 15773,47625
ZCTA5 15774,54265
ZCTA5 15775,39167
ZCTA5 15776,52813
ZCTA5 15777,30156
ZCTA5 15778,40500
ZCTA5 15779,56731
ZCTA5 15780,63438
ZCTA5 15781,0
ZCTA5 15783,46250
ZCTA5 15784,45833
ZCTA5 15801,45616
ZCTA5 15821,43125
ZCTA5 15823,46442
ZCTA5 15824,45188
ZCTA5 15825,46776
ZCTA5 15827,51328
ZCTA5 15828,41563
ZCTA5 15829,47763
ZCTA5 15832,39821
ZCTA5 15834,40448
ZCTA5 15840,45536
ZCTA5 15841,41563
ZCTA5 15845,44625
ZCTA5 15846,51904
ZCTA5 15847,31563
ZCTA5 15848,38182
ZCTA5 15849,46667
ZCTA5 15851,44483
ZCTA5 15853,47340
ZCTA5 15856,55750
ZCTA5 15857,48435
ZCTA5 15860,46513
ZCTA5 15861,29375
ZCTA5 15863,39500
ZCTA5 15864,48103
ZCTA5 15865,35441
ZCTA5 15866,55714
ZCTA5 15868,47583
ZCTA5 15870,52386
ZCTA5 15901,14631
ZCTA5 15902,32055
ZCTA5 15904,53013
ZCTA5 15905,51043
ZCTA5 15906,31793
ZCTA5 15909,42193
ZCTA5 15920,61111
ZCTA5 15921,35938
ZCTA5 15922,38636
ZCTA5 15923,46196
ZCTA5 15924,40486
ZCTA5 15925,35625
ZCTA5 15926,43259
ZCTA5 15927,47813
ZCTA5 15928,45690
ZCTA5 15929,8889
ZCTA5 15930,31000
ZCTA5 15931,52884
ZCTA5 15934,93750
ZCTA5 15935,53112
ZCTA5 15936,41364
ZCTA5 15937,59766
ZCTA5 15938,46734
ZCTA5 15940,60592
ZCTA5 15942,50167
ZCTA5 15943,46540
ZCTA5 15944,46552
ZCTA5 15945,37344
ZCTA5 15946,44871
ZCTA5 15948,37717
ZCTA5 15949,45750
ZCTA5 15951,31250
ZCTA5 15952,53031
ZCTA5 15953,113529
ZCTA5 15954,40208
ZCTA5 15955,46048
ZCTA5 15956,34909
ZCTA5 15957,44500
ZCTA5 15958,56281
ZCTA5 15960,33566
ZCTA5 15961,43077
ZCTA5 15962,46250
ZCTA5 15963,42500
ZCTA5 16001,49082
ZCTA5 16002,66167
ZCTA5 16020,45694
ZCTA5 16022,49375
ZCTA5 16023,47222
ZCTA5 16024,73750
ZCTA5 16025,61633
ZCTA5 16027,66250
ZCTA5 16028,39643
ZCTA5 16029,46522
ZCTA5 16030,45313
ZCTA5 16033,63281
ZCTA5 16034,54071
ZCTA5 16035,72750
ZCTA5 16036,36250
ZCTA5 16037,71563
ZCTA5 16038,51406
ZCTA5 16040,41645
ZCTA5 16041,50038
ZCTA5 16045,43191
ZCTA5 16046,102289
ZCTA5 16048,58631
ZCTA5 16049,45300
ZCTA5 16050,49318
ZCTA5 16051,55375
ZCTA5 16052,60244
ZCTA5 16053,65082
ZCTA5 16054,43611
ZCTA5 16055,76748
ZCTA5 16056,55326
ZCTA5 16057,45657
ZCTA5 16059,69549
ZCTA5 16061,59583
ZCTA5 16063,50923
ZCTA5 16066,103431
ZCTA5 16101,38355
ZCTA5 16102,43061
ZCTA5 16105,58054
ZCTA5 16110,48393
ZCTA5 16111,41154
ZCTA5 16112,42566
ZCTA5 16113,64464
ZCTA5 16114,49141
ZCTA5 16115,54375
ZCTA5 16116,46063
ZCTA5 16117,48486
ZCTA5 16120,52569
ZCTA5 16121,31500
ZCTA5 16123,75982
ZCTA5 16124,46786
ZCTA5 16125,44966
ZCTA5 16127,50422
ZCTA5 16130,44907
ZCTA5 16131,47344
ZCTA5 16132,0
ZCTA5 16133,50500
ZCTA5 16134,45951
ZCTA5 16136,45859
ZCTA5 16137,50854
ZCTA5 16140,0
ZCTA5 16141,52750
ZCTA5 16142,52670
ZCTA5 16143,44702
ZCTA5 16145,45817
ZCTA5 16146,31757
ZCTA5 16148,55370
ZCTA5 16150,48350
ZCTA5 16151,31875
ZCTA5 16153,51037
ZCTA5 16154,46771
ZCTA5 16155,0
ZCTA5 16156,54046
ZCTA5 16157,50231
ZCTA5 16159,49386
ZCTA5 16160,39500
ZCTA5 16161,30417
ZCTA5 16201,42190
ZCTA5 16210,42333
ZCTA5 16211,38295
ZCTA5 16212,35000
ZCTA5 16213,0
ZCTA5 16214,30798
ZCTA5 16217,29792
ZCTA5 16218,51875
ZCTA5 16222,51196
ZCTA5 16223,33750
ZCTA5 16224,51083
ZCTA5 16226,41421
ZCTA5 16228,48333
ZCTA5 16229,57316
ZCTA5 16230,40179
ZCTA5 16232,48506
ZCTA5 16233,37898
ZCTA5 16235,59688
ZCTA5 16236,102574
ZCTA5 16238,60417
ZCTA5 16239,37188
ZCTA5 16240,43942
ZCTA5 16242,42564
ZCTA5 16244,36500
ZCTA5 16245,29583
ZCTA5 16246,54167
ZCTA5 16248,42500
ZCTA5 16249,53398
ZCTA5 16250,20000
ZCTA5 16253,40938
ZCTA5 16254,48594
ZCTA5 16255,47036
ZCTA5 16256,34091
ZCTA5 16258,37011
ZCTA5 16259,47411
ZCTA5 16260,57361
ZCTA5 16262,53016
ZCTA5 16263,58542
ZCTA5 16301,40216
ZCTA5 16311,52778
ZCTA5 16312,0
ZCTA5 16313,38917
ZCTA5 16314,53648
ZCTA5 16316,49713
ZCTA5 16317,52560
